id,qname,label,kind,module,domains,ranges,characteristics,domain_text,range_text
http://example.org/smartcity#hasPolicyRelationType,ex:hasPolicyRelationType,has policy relation type,object_property,governance,"[""http://example.org/smartcity#PolicyCategoryRelation""]","[""http://example.org/smartcity#PolicyRelationType""]",[],ex:PolicyCategoryRelation,ex:PolicyRelationType
http://example.org/smartcity#hasPolicyStatement,ex:hasPolicyStatement,has policy statement,datatype_property,governance,"[""http://example.org/smartcity#Policy""]","[""http://www.w3.org/2000/01/rdf-schema#Literal""]",[],ex:Policy,rdfs:Literal
http://example.org/smartcity#hasPolicyType,ex:hasPolicyType,has policy type,object_property,governance,"[""http://example.org/smartcity#Policy""]","[""http://example.org/smartcity#PolicyType""]",[],ex:Policy,ex:PolicyType
http://example.org/smartcity#hasPopulationDensity,ex:hasPopulationDensity,has population density,object_property,topology,"[""http://example.org/smartcity#CityArea""]","[""http://example.org/smartcity#PopulationDensity""]",[],ex:CityArea,ex:PopulationDensity
http://example.org/smartcity#hasPredictedStressLevel,ex:hasPredictedStressLevel,has predicted stress level,object_property,wellbeing,"[""http://example.org/smartcity#UserState""]","[""http://example.org/smartcity#StressLevel""]",[],ex:UserState,ex:StressLevel
http://example.org/smartcity#hasPrivacyBudget,ex:hasPrivacyBudget,has privacy budget,datatype_property,federation,"[""http://example.org/smartcity#FederatedLearningSession""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:FederatedLearningSession,xsd:decimal
http://example.org/smartcity#hasPrivacyBudgetAccount,ex:hasPrivacyBudgetAccount,has privacy budget account,object_property,federation,"[""http://example.org/smartcity#FederatedLearningSession""]","[""http://example.org/smartcity#PrivacyBudgetAccount""]",[],ex:FederatedLearningSession,ex:PrivacyBudgetAccount
http://example.org/smartcity#hasPrivacyClass,ex:hasPrivacyClass,has privacy class,object_property,deployment,"[""http://example.org/smartcity#DeploymentFragment""]","[""http://example.org/smartcity#PrivacyClass""]",[],ex:DeploymentFragment,ex:PrivacyClass
http://example.org/smartcity#hasPrivacyMechanism,ex:hasPrivacyMechanism,has privacy mechanism,object_property,federation,"[""urn:continuum:ontology:3.0.0:node:97""]","[""http://example.org/smartcity#PrivacyMechanism""]",[],(ex:FederatedLearningSession OR ex:ParametrizedData),ex:PrivacyMechanism
http://example.org/smartcity#hasPrivacyWeight,ex:hasPrivacyWeight,has privacy weight,datatype_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:EvaluationState,xsd:decimal
http://example.org/smartcity#hasProcessingLevel,ex:hasProcessingLevel,has processing level,object_property,orchestration,"[""http://example.org/smartcity#ServiceState""]","[""http://example.org/smartcity#ProcessingLevel""]",[],ex:ServiceState,ex:ProcessingLevel
http://example.org/smartcity#hasProcessingPurpose,ex:hasProcessingPurpose,has processing purpose,object_property,governance,"[""urn:continuum:ontology:3.0.0:node:106""]","[""http://example.org/smartcity#ProcessingPurpose""]",[],(ex:SemanticContract OR ex:Policy OR ex:FederatedLearningSession OR ex:EvaluationState OR ex:Permission),ex:ProcessingPurpose
http://example.org/smartcity#hasProcessingScope,ex:hasProcessingScope,has processing scope,object_property,governance,"[""http://example.org/smartcity#ModelTier""]","[""http://example.org/smartcity#ProcessingScope""]",[],ex:ModelTier,ex:ProcessingScope
http://example.org/smartcity#hasProfitability,ex:hasProfitability,has profitability,object_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://example.org/smartcity#ProfitabilityLevel""]",[],ex:EvaluationState,ex:ProfitabilityLevel
http://example.org/smartcity#hasQueryType,ex:hasQueryType,has query type,object_property,governance,"[""http://example.org/smartcity#QuerySpecification""]","[""http://example.org/smartcity#QueryType""]",[],ex:QuerySpecification,ex:QueryType
http://example.org/smartcity#hasRecoveryCondition,ex:hasRecoveryCondition,has recovery condition,object_property,orchestration,"[""http://example.org/smartcity#DelegationEvent""]","[""http://example.org/smartcity#RecoveryCondition""]",[],ex:DelegationEvent,ex:RecoveryCondition
http://example.org/smartcity#hasReplicationEvent,ex:hasReplicationEvent,has replication event,object_property,orchestration,[],"[""http://example.org/smartcity#ReplicationEvent""]",[],not declared,ex:ReplicationEvent
http://example.org/smartcity#hasResidualCapacity,ex:hasResidualCapacity,has residual capacity,object_property,observability,"[""http://example.org/smartcity#NodeState""]","[""http://example.org/smartcity#ResidualCapacity""]",[],ex:NodeState,ex:ResidualCapacity
http://example.org/smartcity#hasRole,ex:hasRole,has role,object_property,governance,"[""http://xmlns.com/foaf/0.1/Person""]","[""http://example.org/smartcity#Role""]",[],foaf:Person,ex:Role
http://example.org/smartcity#hasSelectionJustification,ex:hasSelectionJustification,has selection justification,datatype_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:EvaluationState,xsd:string
http://example.org/smartcity#hasSemanticContract,ex:hasSemanticContract,has semantic contract,object_property,governance,"[""http://example.org/smartcity#User""]","[""http://example.org/smartcity#SemanticContract""]",[],ex:User,ex:SemanticContract
http://example.org/smartcity#hasServiceState,ex:hasServiceState,has service state,object_property,orchestration,"[""http://example.org/smartcity#Service""]","[""http://example.org/smartcity#ServiceState""]",[],ex:Service,ex:ServiceState
http://example.org/smartcity#hasTrustAssessment,ex:hasTrustAssessment,has trust assessment,object_property,observability,"[""http://example.org/smartcity#NodeState""]","[""http://example.org/smartcity#TrustAssessment""]",[],ex:NodeState,ex:TrustAssessment
http://example.org/smartcity#hasTrustEvidence,ex:hasTrustEvidence,has trust evidence,object_property,observability,"[""http://example.org/smartcity#TrustAssessment""]","[""http://example.org/smartcity#TrustEvidence""]",[],ex:TrustAssessment,ex:TrustEvidence
http://example.org/smartcity#hasTrustScore,ex:hasTrustScore,has trust score,datatype_property,observability,[],"[""http://www.w3.org/2001/XMLSchema#decimal""]",[],not declared,xsd:decimal
http://example.org/smartcity#hasTrustWeight,ex:hasTrustWeight,has external trust weight,datatype_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:EvaluationState,xsd:decimal
http://example.org/smartcity#hasUserState,ex:hasUserState,has user state,object_property,observability,"[""http://example.org/smartcity#User""]","[""http://example.org/smartcity#UserState""]",[],ex:User,ex:UserState
http://example.org/smartcity#hasValidationResult,ex:hasValidationResult,has validation result,object_property,governance,"[""http://example.org/smartcity#ValidationCampaign""]","[""http://example.org/smartcity#ValidationResult""]",[],ex:ValidationCampaign,ex:ValidationResult
http://example.org/smartcity#hasWearable,ex:hasWearable,has wearable,object_property,wellbeing,"[""http://example.org/smartcity#User""]","[""http://example.org/smartcity#Wearable""]",[],ex:User,ex:Wearable
http://example.org/smartcity#hasWorkload,ex:hasWorkload,has workload,object_property,observability,"[""http://example.org/smartcity#NodeState""]","[""http://example.org/smartcity#WorkloadLevel""]",[],ex:NodeState,ex:WorkloadLevel
http://example.org/smartcity#hostedAt,ex:hostedAt,hosted at,object_property,deployment,"[""http://example.org/smartcity#DeploymentFragment""]","[""http://example.org/smartcity#ComputationalNode""]",[],ex:DeploymentFragment,ex:ComputationalNode
http://example.org/smartcity#hostedOnNode,ex:hostedOnNode,hosted on node,object_property,orchestration,"[""http://example.org/smartcity#AIModel""]","[""http://example.org/smartcity#ComputationalNode""]",[],ex:AIModel,ex:ComputationalNode
http://example.org/smartcity#hostsModel,ex:hostsModel,hosts model,object_property,orchestration,"[""http://example.org/smartcity#ComputationalNode""]","[""http://example.org/smartcity#AIModel""]",[],ex:ComputationalNode,ex:AIModel
http://example.org/smartcity#hostsService,ex:hostsService,hosts service,object_property,orchestration,"[""http://example.org/smartcity#ComputationalNode""]","[""http://example.org/smartcity#Service""]",[],ex:ComputationalNode,ex:Service
http://example.org/smartcity#idempotencyKey,ex:idempotencyKey,idempotency key,datatype_property,orchestration,[],"[""http://www.w3.org/2001/XMLSchema#string""]",[],not declared,xsd:string
http://example.org/smartcity#identifierScope,ex:identifierScope,identifier scope,datatype_property,governance,"[""http://example.org/smartcity#Identifier""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:Identifier,xsd:string
http://example.org/smartcity#identifierValue,ex:identifierValue,identifier value,datatype_property,governance,"[""http://example.org/smartcity#Identifier""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:Identifier,xsd:string
http://example.org/smartcity#involvedNode,ex:involvedNode,involved node,object_property,federation,"[""http://example.org/smartcity#FederatedLearningSession""]","[""http://example.org/smartcity#ComputationalNode""]",[],ex:FederatedLearningSession,ex:ComputationalNode
http://example.org/smartcity#isEligible,ex:isEligible,is eligible,datatype_property,orchestration,"[""http://example.org/smartcity#DecisionAlternative""]","[""http://www.w3.org/2001/XMLSchema#boolean""]",[],ex:DecisionAlternative,xsd:boolean
http://example.org/smartcity#isPreferredNode,ex:isPreferredNode,is preferred node,datatype_property,topology,"[""http://example.org/smartcity#NodeUserRelation""]","[""http://www.w3.org/2001/XMLSchema#boolean""]",[],ex:NodeUserRelation,xsd:boolean
http://example.org/smartcity#isRedundant,ex:isRedundant,is redundant,datatype_property,federation,"[""http://example.org/smartcity#ParametrizedData""]","[""http://www.w3.org/2001/XMLSchema#boolean""]",[],ex:ParametrizedData,xsd:boolean
http://example.org/smartcity#lastUpdated,ex:lastUpdated,last updated,datatype_property,orchestration,"[""http://example.org/smartcity#AIModel""]","[""http://www.w3.org/2001/XMLSchema#dateTime""]",[],ex:AIModel,xsd:dateTime
http://example.org/smartcity#legacyDecisionScore,ex:legacyDecisionScore,legacy decision score,datatype_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:EvaluationState,xsd:decimal
http://example.org/smartcity#locatedIn,ex:locatedIn,located in,object_property,topology,[],[],[],not declared,not declared
http://example.org/smartcity#locatedInZone,ex:locatedInZone,located in zone,object_property,topology,"[""http://example.org/smartcity#User""]","[""http://example.org/smartcity#CityArea""]",[],ex:User,ex:CityArea
http://example.org/smartcity#mechanismDescription,ex:mechanismDescription,mechanism description,datatype_property,governance,"[""http://example.org/smartcity#MechanismSpecification""]","[""http://www.w3.org/2000/01/rdf-schema#Literal""]",[],ex:MechanismSpecification,rdfs:Literal
http://example.org/smartcity#mechanismIdentifier,ex:mechanismIdentifier,mechanism identifier,datatype_property,governance,"[""http://example.org/smartcity#MechanismSpecification""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:MechanismSpecification,xsd:string
http://example.org/smartcity#migrationNote,ex:migrationNote,migration note,datatype_property,orchestration,[],"[""http://www.w3.org/2001/XMLSchema#string""]",[],not declared,xsd:string
http://example.org/smartcity#migrationStatus,ex:migrationStatus,migration status,datatype_property,orchestration,[],"[""http://www.w3.org/2001/XMLSchema#string""]",[],not declared,xsd:string
http://example.org/smartcity#modelLineageStatus,ex:modelLineageStatus,model lineage status,datatype_property,orchestration,"[""http://example.org/smartcity#AIModel""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:AIModel,xsd:string
http://example.org/smartcity#modelVersion,ex:modelVersion,model version,datatype_property,orchestration,"[""http://example.org/smartcity#AIModel""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:AIModel,xsd:string
http://example.org/smartcity#noiseLevel,ex:noiseLevel,noise level,datatype_property,federation,"[""http://example.org/smartcity#FederatedLearningSession""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:FederatedLearningSession,xsd:decimal
http://example.org/smartcity#observedModelQuality,ex:observedModelQuality,observed model quality,datatype_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:EvaluationState,xsd:decimal
http://example.org/smartcity#ontologyDigest,ex:ontologyDigest,ontology digest,datatype_property,deployment,"[""http://example.org/smartcity#SemanticNodeProfile""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:SemanticNodeProfile,xsd:string
http://example.org/smartcity#originatesFromDevice,ex:originatesFromDevice,originates from device,object_property,federation,"[""http://example.org/smartcity#ParametrizedData""]","[""http://example.org/smartcity#MobileDevice""]",[],ex:ParametrizedData,ex:MobileDevice
http://example.org/smartcity#pairwiseValue,ex:pairwiseValue,pairwise comparison value,datatype_property,orchestration,"[""http://example.org/smartcity#PairwiseComparison""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:PairwiseComparison,xsd:decimal
http://example.org/smartcity#parametrizedDataReady,ex:parametrizedDataReady,parametrized data ready,datatype_property,observability,"[""http://example.org/smartcity#DeviceState""]","[""http://www.w3.org/2001/XMLSchema#boolean""]",[],ex:DeviceState,xsd:boolean
http://example.org/smartcity#parentDelegation,ex:parentDelegation,parent delegation,object_property,orchestration,"[""http://example.org/smartcity#DelegationEvent""]","[""http://example.org/smartcity#DelegationEvent""]",[],ex:DelegationEvent,ex:DelegationEvent
http://example.org/smartcity#partOfScenario,ex:partOfScenario,part of scenario,object_property,orchestration,[],"[""http://example.org/smartcity#Scenario""]",[],not declared,ex:Scenario
http://example.org/smartcity#plannedExpiry,ex:plannedExpiry,planned expiry,datatype_property,orchestration,"[""http://example.org/smartcity#TemporalEntity""]","[""http://www.w3.org/2001/XMLSchema#dateTime""]",[],ex:TemporalEntity,xsd:dateTime
http://example.org/smartcity#policyArtifactUsed,ex:policyArtifactUsed,policy artifact used,object_property,governance,"[""http://example.org/smartcity#EvaluationState""]","[""http://example.org/smartcity#PolicyArtifact""]",[],ex:EvaluationState,ex:PolicyArtifact
http://example.org/smartcity#policyIdentifier,ex:policyIdentifier,policy identifier,datatype_property,governance,"[""http://example.org/smartcity#Policy""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:Policy,xsd:string
http://example.org/smartcity#policyVersion,ex:policyVersion,policy version,datatype_property,governance,"[""http://example.org/smartcity#Policy""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:Policy,xsd:string
http://example.org/smartcity#predictionConfidence,ex:predictionConfidence,prediction confidence,datatype_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:EvaluationState,xsd:decimal
http://example.org/smartcity#privacyBudgetConsumed,ex:privacyBudgetConsumed,privacy budget consumed,datatype_property,federation,"[""http://example.org/smartcity#PrivacyBudgetAccount""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:PrivacyBudgetAccount,xsd:decimal
http://example.org/smartcity#privacyBudgetMaximum,ex:privacyBudgetMaximum,privacy budget maximum,datatype_property,federation,"[""http://example.org/smartcity#PrivacyBudgetAccount""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:PrivacyBudgetAccount,xsd:decimal
http://example.org/smartcity#privacyBudgetRemaining,ex:privacyBudgetRemaining,privacy budget remaining,datatype_property,federation,"[""http://example.org/smartcity#PrivacyBudgetAccount""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:PrivacyBudgetAccount,xsd:decimal
http://example.org/smartcity#protectsAtRest,ex:protectsAtRest,protects at rest,datatype_property,governance,"[""http://example.org/smartcity#SecurityMechanism""]","[""http://www.w3.org/2001/XMLSchema#boolean""]",[],ex:SecurityMechanism,xsd:boolean
http://example.org/smartcity#protectsInTransit,ex:protectsInTransit,protects in transit,datatype_property,governance,"[""http://example.org/smartcity#SecurityMechanism""]","[""http://www.w3.org/2001/XMLSchema#boolean""]",[],ex:SecurityMechanism,xsd:boolean
http://example.org/smartcity#queryIdentifier,ex:queryIdentifier,query identifier,datatype_property,governance,"[""http://example.org/smartcity#QuerySpecification""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:QuerySpecification,xsd:string
http://example.org/smartcity#queryInterpretation,ex:queryInterpretation,query interpretation,datatype_property,governance,"[""http://example.org/smartcity#QuerySpecification""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:QuerySpecification,xsd:string
http://example.org/smartcity#queryPurpose,ex:queryPurpose,query purpose,datatype_property,governance,"[""http://example.org/smartcity#QuerySpecification""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:QuerySpecification,xsd:string
http://example.org/smartcity#queuedRequests,ex:queuedRequests,queued requests,datatype_property,observability,"[""http://example.org/smartcity#NodeState""]","[""http://www.w3.org/2001/XMLSchema#integer""]",[],ex:NodeState,xsd:integer
http://example.org/smartcity#recommendedMechanism,ex:recommendedMechanism,recommended mechanism,object_property,governance,"[""http://example.org/smartcity#Policy""]","[""http://example.org/smartcity#MechanismSpecification""]",[],ex:Policy,ex:MechanismSpecification
http://example.org/smartcity#relatedRequirement,ex:relatedRequirement,related requirement,object_property,governance,"[""http://example.org/smartcity#Policy""]","[""http://example.org/smartcity#Requirement""]",[],ex:Policy,ex:Requirement
http://example.org/smartcity#relatesNode,ex:relatesNode,relates node,object_property,topology,"[""http://example.org/smartcity#NodeUserRelation""]","[""http://example.org/smartcity#ComputationalNode""]",[],ex:NodeUserRelation,ex:ComputationalNode
http://example.org/smartcity#relatesUser,ex:relatesUser,relates user,object_property,topology,"[""http://example.org/smartcity#NodeUserRelation""]","[""http://example.org/smartcity#User""]",[],ex:NodeUserRelation,ex:User
http://example.org/smartcity#relationCode,ex:relationCode,relation code,datatype_property,governance,"[""http://example.org/smartcity#PolicyRelationType""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:PolicyRelationType,xsd:string
http://example.org/smartcity#relationSourceCategory,ex:relationSourceCategory,relation source category,object_property,governance,"[""http://example.org/smartcity#PolicyCategoryRelation""]","[""http://example.org/smartcity#PolicyCategory""]",[],ex:PolicyCategoryRelation,ex:PolicyCategory
http://example.org/smartcity#relationTargetCategory,ex:relationTargetCategory,relation target category,object_property,governance,"[""http://example.org/smartcity#PolicyCategoryRelation""]","[""http://example.org/smartcity#PolicyCategory""]",[],ex:PolicyCategoryRelation,ex:PolicyCategory
http://example.org/smartcity#replicaOf,ex:replicaOf,replica of,object_property,orchestration,"[""http://example.org/smartcity#DeploymentFragment""]","[""http://example.org/smartcity#DeploymentFragment""]",[],ex:DeploymentFragment,ex:DeploymentFragment
http://example.org/smartcity#replicationSource,ex:replicationSource,replication source,object_property,orchestration,"[""http://example.org/smartcity#ReplicationEvent""]",[],[],ex:ReplicationEvent,not declared
http://example.org/smartcity#replicationTarget,ex:replicationTarget,replication target,object_property,orchestration,"[""http://example.org/smartcity#ReplicationEvent""]",[],[],ex:ReplicationEvent,not declared
http://example.org/smartcity#replicationVersion,ex:replicationVersion,replication version,datatype_property,orchestration,[],"[""http://www.w3.org/2001/XMLSchema#string""]",[],not declared,xsd:string
http://example.org/smartcity#requirementIdentifier,ex:requirementIdentifier,requirement identifier,datatype_property,governance,"[""http://example.org/smartcity#Requirement""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:Requirement,xsd:string
http://example.org/smartcity#requirementStatement,ex:requirementStatement,requirement statement,datatype_property,governance,"[""http://example.org/smartcity#Requirement""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:Requirement,xsd:string
http://example.org/smartcity#requirementsArtifactUsed,ex:requirementsArtifactUsed,requirements artifact used,object_property,governance,"[""http://example.org/smartcity#EvaluationState""]","[""http://example.org/smartcity#RequirementsArtifact""]",[],ex:EvaluationState,ex:RequirementsArtifact
http://example.org/smartcity#requiresConsentRange,ex:requiresConsentRange,requires consent range,object_property,governance,"[""urn:continuum:ontology:3.0.0:node:83""]","[""http://example.org/smartcity#ConsentRange""]",[],(ex:Permission OR ex:Policy OR ex:Service OR ex:ServiceState OR ex:AIModel OR ex:FederatedLearningSession OR ex:EvaluationState),ex:ConsentRange
http://example.org/smartcity#requiresRecalculation,ex:requiresRecalculation,requires recalculation,datatype_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://www.w3.org/2001/XMLSchema#boolean""]",[],ex:EvaluationState,xsd:boolean
http://example.org/smartcity#resourceUsagePercent,ex:resourceUsagePercent,resource usage (%),datatype_property,observability,"[""http://example.org/smartcity#NodeState""]","[""http://www.w3.org/2001/XMLSchema#decimal""]",[],ex:NodeState,xsd:decimal
http://example.org/smartcity#resultedInAction,ex:resultedInAction,resulted in action,object_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://example.org/smartcity#AdaptationAction""]",[],ex:EvaluationState,ex:AdaptationAction
http://example.org/smartcity#rollbackTarget,ex:rollbackTarget,rollback target,object_property,orchestration,"[""http://example.org/smartcity#RollbackEvent""]","[""http://example.org/smartcity#AIModel""]",[],ex:RollbackEvent,ex:AIModel
http://example.org/smartcity#scenarioIdentifier,ex:scenarioIdentifier,scenario identifier,datatype_property,governance,"[""http://example.org/smartcity#Scenario""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:Scenario,xsd:string
http://example.org/smartcity#scenarioMechanism,ex:scenarioMechanism,scenario mechanism,object_property,governance,"[""http://example.org/smartcity#Scenario""]","[""http://example.org/smartcity#MechanismSpecification""]",[],ex:Scenario,ex:MechanismSpecification
http://example.org/smartcity#scenarioPolicy,ex:scenarioPolicy,scenario policy,object_property,governance,"[""http://example.org/smartcity#Scenario""]","[""http://example.org/smartcity#Policy""]",[],ex:Scenario,ex:Policy
http://example.org/smartcity#securityBaselineVersion,ex:securityBaselineVersion,security baseline version,datatype_property,governance,"[""http://example.org/smartcity#SecurityMechanism""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:SecurityMechanism,xsd:string
http://example.org/smartcity#selectedAlternative,ex:selectedAlternative,selected alternative,object_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://example.org/smartcity#DecisionAlternative""]",[],ex:EvaluationState,ex:DecisionAlternative
http://example.org/smartcity#selectedModelTier,ex:selectedModelTier,selected model tier,object_property,orchestration,"[""http://example.org/smartcity#EvaluationState""]","[""http://example.org/smartcity#ModelTier""]",[],ex:EvaluationState,ex:ModelTier
http://example.org/smartcity#sendTimestamp,ex:sendTimestamp,send timestamp,datatype_property,federation,"[""http://example.org/smartcity#ParametrizedData""]","[""http://www.w3.org/2001/XMLSchema#dateTime""]",[],ex:ParametrizedData,xsd:dateTime
http://example.org/smartcity#sentToNode,ex:sentToNode,sent to node,object_property,federation,"[""http://example.org/smartcity#ParametrizedData""]","[""http://example.org/smartcity#ComputationalNode""]",[],ex:ParametrizedData,ex:ComputationalNode
http://example.org/smartcity#sessionTime,ex:sessionTime,session time,datatype_property,federation,"[""http://example.org/smartcity#FederatedLearningSession""]","[""http://www.w3.org/2001/XMLSchema#dateTime""]",[],ex:FederatedLearningSession,xsd:dateTime
http://example.org/smartcity#stateDuration,ex:stateDuration,state duration,datatype_property,observability,"[""http://example.org/smartcity#State""]","[""http://www.w3.org/2001/XMLSchema#duration""]",[],ex:State,xsd:duration
http://example.org/smartcity#strategyCode,ex:strategyCode,strategy code,datatype_property,governance,"[""http://example.org/smartcity#ConflictResolutionStrategy""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:ConflictResolutionStrategy,xsd:string
http://example.org/smartcity#supersedesModel,ex:supersedesModel,supersedes model,object_property,orchestration,"[""http://example.org/smartcity#AIModel""]","[""http://example.org/smartcity#AIModel""]",[],ex:AIModel,ex:AIModel
http://example.org/smartcity#supportsPolicy,ex:supportsPolicy,supports policy,object_property,governance,"[""http://example.org/smartcity#MechanismSpecification""]","[""http://example.org/smartcity#Policy""]",[],ex:MechanismSpecification,ex:Policy
http://example.org/smartcity#tracedToMechanism,ex:tracedToMechanism,traced to mechanism,object_property,governance,"[""http://example.org/smartcity#Requirement""]","[""http://example.org/smartcity#MechanismSpecification""]",[],ex:Requirement,ex:MechanismSpecification
http://example.org/smartcity#tracedToPolicy,ex:tracedToPolicy,traced to policy,object_property,governance,"[""http://example.org/smartcity#Requirement""]","[""http://example.org/smartcity#Policy""]",[],ex:Requirement,ex:Policy
http://example.org/smartcity#transferDestination,ex:transferDestination,transfer destination,object_property,orchestration,"[""http://example.org/smartcity#TransferEvent""]",[],[],ex:TransferEvent,not declared
http://example.org/smartcity#transferSource,ex:transferSource,transfer source,object_property,orchestration,"[""http://example.org/smartcity#TransferEvent""]",[],[],ex:TransferEvent,not declared
http://example.org/smartcity#transfersData,ex:transfersData,transfers data,object_property,federation,"[""http://example.org/smartcity#FederatedLearningSession""]","[""http://example.org/smartcity#ParametrizedData""]",[],ex:FederatedLearningSession,ex:ParametrizedData
http://example.org/smartcity#triggeredByState,ex:triggeredByState,triggered by state,object_property,orchestration,"[""urn:continuum:ontology:3.0.0:node:91""]","[""http://example.org/smartcity#State""]",[],(ex:DelegationEvent OR ex:EvaluationState),ex:State
http://example.org/smartcity#trustAssessmentForState,ex:trustAssessmentForState,trust assessment for state,object_property,observability,"[""http://example.org/smartcity#TrustAssessment""]","[""http://example.org/smartcity#NodeState""]",[],ex:TrustAssessment,ex:NodeState
http://example.org/smartcity#trustRuleVersion,ex:trustRuleVersion,trust rule version,datatype_property,observability,"[""http://example.org/smartcity#TrustAssessment""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:TrustAssessment,xsd:string
http://example.org/smartcity#trustWindowEnd,ex:trustWindowEnd,trust window end,datatype_property,observability,"[""http://example.org/smartcity#TrustAssessment""]","[""http://www.w3.org/2001/XMLSchema#dateTime""]",[],ex:TrustAssessment,xsd:dateTime
http://example.org/smartcity#trustWindowStart,ex:trustWindowStart,trust window start,datatype_property,observability,"[""http://example.org/smartcity#TrustAssessment""]","[""http://www.w3.org/2001/XMLSchema#dateTime""]",[],ex:TrustAssessment,xsd:dateTime
http://example.org/smartcity#updatesModel,ex:updatesModel,updates model,object_property,federation,"[""http://example.org/smartcity#FederatedLearningSession""]","[""http://example.org/smartcity#AIModel""]",[],ex:FederatedLearningSession,ex:AIModel
http://example.org/smartcity#userFeedbackScore,ex:userFeedbackScore,user feedback score,datatype_property,observability,"[""http://example.org/smartcity#UserState""]","[""http://www.w3.org/2001/XMLSchema#integer""]",[],ex:UserState,xsd:integer
http://example.org/smartcity#usesAcceptanceProfile,ex:usesAcceptanceProfile,uses acceptance profile,object_property,governance,"[""http://example.org/smartcity#ValidationCampaign""]","[""http://example.org/smartcity#AcceptanceProfile""]",[],ex:ValidationCampaign,ex:AcceptanceProfile
http://example.org/smartcity#usesEntailmentProfile,ex:usesEntailmentProfile,uses entailment profile,datatype_property,deployment,"[""http://example.org/smartcity#SemanticNodeProfile""]","[""http://www.w3.org/2001/XMLSchema#string""]",[],ex:SemanticNodeProfile,xsd:string
http://example.org/smartcity#usesIdentifier,ex:usesIdentifier,uses identifier,object_property,governance,"[""http://example.org/smartcity#TransferEvent""]","[""http://example.org/smartcity#Identifier""]",[],ex:TransferEvent,ex:Identifier
http://example.org/smartcity#usesModel,ex:usesModel,uses model,object_property,orchestration,"[""http://example.org/smartcity#Service""]","[""http://example.org/smartcity#AIModel""]",[],ex:Service,ex:AIModel
http://example.org/smartcity#usesResolutionStrategy,ex:usesResolutionStrategy,uses resolution strategy,object_property,governance,"[""http://example.org/smartcity#PolicyCategoryRelation""]","[""http://example.org/smartcity#ConflictResolutionStrategy""]",[],ex:PolicyCategoryRelation,ex:ConflictResolutionStrategy
http://example.org/smartcity#usesStandard,ex:usesStandard,uses standard,object_property,governance,"[""http://example.org/smartcity#Artifact""]","[""http://example.org/smartcity#StandardSpecification""]",[],ex:Artifact,ex:StandardSpecification
http://example.org/smartcity#validFrom,ex:validFrom,valid from,datatype_property,observability,"[""http://example.org/smartcity#TemporalEntity""]","[""http://www.w3.org/2001/XMLSchema#dateTime""]",[],ex:TemporalEntity,xsd:dateTime
http://example.org/smartcity#validTo,ex:validTo,valid to,datatype_property,observability,"[""http://example.org/smartcity#TemporalEntity""]","[""http://www.w3.org/2001/XMLSchema#dateTime""]",[],ex:TemporalEntity,xsd:dateTime
